2017-05-26 17:26:04,509 [myid:] - INFO  [main:QuorumPeerConfig@106] - Reading configuration from: /home/ryan/software/zookeeper/bin/../conf/zoo.cfg
2017-05-26 17:26:05,081 [myid:2] - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@597] - Notification: 1 (message format version), 6 (n.leader), 0x0 (n.zxid), 0x1 (n.round), LOOKING (n.state), 2 (n.sid), 0x0 (n.peerEpoch) LOOKING (my state)
2017-05-26 17:26:05,081 [myid:2] - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@597] - Notification: 1 (message format version), 9 (n.leader), 0x0 (n.zxid), 0x1 (n.round), LOOKING (n.state), 2 (n.sid), 0x0 (n.peerEpoch) LOOKING (my state)
2017-05-26 17:26:05,095 [myid:2] - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@597] - Notification: 1 (message format version), 1 (n.leader), 0x0 (n.zxid), 0x1 (n.round), LOOKING (n.state), 1 (n.sid), 0x0 (n.peerEpoch) LOOKING (my state)
2017-05-26 17:26:05,096 [myid:2] - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@597] - Notification: 1 (message format version), 9 (n.leader), 0x0 (n.zxid), 0x1 (n.round), LOOKING (n.state), 1 (n.sid), 0x0 (n.peerEpoch) LOOKING (my state)
2017-05-26 17:26:05,297 [myid:2] - INFO  [QuorumPeer[myid=2]/0:0:0:0:0:0:0:0:2181:QuorumPeer@792] - FOLLOWING
2017-05-26 17:26:05,300 [myid:2] - INFO  [QuorumPeer[myid=2]/0:0:0:0:0:0:0:0:2181:Learner@86] - TCP NoDelay set to: true
2017-05-26 17:26:05,307 [myid:2] - INFO  [QuorumPeer[myid=2]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:zookeeper.version=3.4.6--1, built on 05/12/2017 06:10 GMT
2017-05-26 17:26:05,307 [myid:2] - INFO  [QuorumPeer[myid=2]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:host.name=10.0.0.6
2017-05-26 17:26:05,307 [myid:2] - INFO  [QuorumPeer[myid=2]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:java.version=1.8.0_131
2017-05-26 17:26:05,307 [myid:2] - INFO  [QuorumPeer[myid=2]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:java.vendor=Oracle Corporation
2017-05-26 17:26:05,307 [myid:2] - INFO  [QuorumPeer[myid=2]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:java.home=/usr/lib/jvm/java-8-openjdk-amd64/jre
2017-05-26 17:26:05,307 [myid:2] - INFO  [QuorumPeer[myid=2]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:java.class.path=/home/ryan/software/zookeeper/bin/../build/classes:/home/ryan/software/zookeeper/bin/../build/lib/slf4j-log4j12-1.6.1.jar:/home/ryan/software/zookeeper/bin/../build/lib/slf4j-api-1.6.1.jar:/home/ryan/software/zookeeper/bin/../build/lib/netty-3.7.0.Final.jar:/home/ryan/software/zookeeper/bin/../build/lib/log4j-1.2.16.jar:/home/ryan/software/zookeeper/bin/../build/lib/jline-0.9.94.jar:/home/ryan/software/zookeeper/bin/../build/lib/dh-client-1.0-with-dependencies.jar:/home/ryan/software/zookeeper/bin/../lib/dh-client-1.0-with-dependencies.jar:/home/ryan/software/zookeeper/bin/../zookeeper-*.jar:/home/ryan/software/zookeeper/bin/../src/java/lib/ivy-2.2.0.jar:/home/ryan/software/zookeeper/bin/../conf:
2017-05-26 17:26:05,307 [myid:2] - INFO  [QuorumPeer[myid=2]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:java.library.path=/usr/java/packages/lib/amd64:/usr/lib/x86_64-linux-gnu/jni:/lib/x86_64-linux-gnu:/usr/lib/x86_64-linux-gnu:/usr/lib/jni:/lib:/usr/lib
2017-05-26 17:26:05,307 [myid:2] - INFO  [QuorumPeer[myid=2]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:java.io.tmpdir=/tmp
2017-05-26 17:26:05,307 [myid:2] - INFO  [QuorumPeer[myid=2]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:java.compiler=<NA>
2017-05-26 17:26:05,308 [myid:2] - INFO  [QuorumPeer[myid=2]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:os.name=Linux
2017-05-26 17:26:05,308 [myid:2] - INFO  [QuorumPeer[myid=2]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:os.arch=amd64
2017-05-26 17:26:05,308 [myid:2] - INFO  [QuorumPeer[myid=2]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:os.version=4.4.0-77-generic
2017-05-26 17:26:05,308 [myid:2] - INFO  [QuorumPeer[myid=2]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:user.name=ryan
2017-05-26 17:26:05,308 [myid:2] - INFO  [QuorumPeer[myid=2]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:user.home=/home/ryan
2017-05-26 17:26:05,308 [myid:2] - INFO  [QuorumPeer[myid=2]/0:0:0:0:0:0:0:0:2181:Environment@100] - Server environment:user.dir=/home/ryan/software/zookeeper
2017-05-26 17:26:05,309 [myid:2] - INFO  [QuorumPeer[myid=2]/0:0:0:0:0:0:0:0:2181:ZooKeeperServer@165] - Created server with tickTime 2000 minSessionTimeout 4000 maxSessionTimeout 40000 datadir /mnt/fuser/zookeeper/version-2 snapdir /mnt/fuser/zookeeper/version-2
2017-05-26 17:26:05,309 [myid:2] - INFO  [QuorumPeer[myid=2]/0:0:0:0:0:0:0:0:2181:Follower@67] - FOLLOWING - LEADER ELECTION TOOK - 232
2017-05-26 17:26:05,337 [myid:2] - INFO  [QuorumPeer[myid=2]/0:0:0:0:0:0:0:0:2181:Learner@323] - Getting a diff from the leader 0x0
2017-05-26 17:26:05,339 [myid:2] - INFO  [QuorumPeer[myid=2]/0:0:0:0:0:0:0:0:2181:FileTxnSnapLog@240] - Snapshotting: 0x0 to /mnt/fuser/zookeeper/version-2/snapshot.0
2017-05-26 17:26:05,341 [myid:2] - INFO  [QuorumPeer[myid=2]/0:0:0:0:0:0:0:0:2181:DataTree@1209] - Finished serializing 3 nodes
2017-05-26 17:26:05,367 [myid:2] - INFO  [QuorumPeer[myid=2]/0:0:0:0:0:0:0:0:2181:DHService@71] - DeepHealth client already initialized
May 26, 2017 5:26:05 PM edu.jhu.order.deephealth.DHClient SubmitReport
INFO: Submitting report from peer@2 about peer@2 at 1495819565368
May 26, 2017 5:26:05 PM edu.jhu.order.deephealth.DHClient SubmitReport
INFO: Result: ACCEPTED
2017-05-26 17:26:07,679 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /127.0.0.1:59608
2017-05-26 17:26:07,683 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@827] - Processing srvr command from /127.0.0.1:59608
2017-05-26 17:26:07,685 [myid:2] - INFO  [Thread-2:NIOServerCnxn@1007] - Closed socket connection for client /127.0.0.1:59608 (no session established for client)
2017-05-26 17:26:08,870 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.0.0.4:50322
2017-05-26 17:26:08,870 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@827] - Processing ruok command from /10.0.0.4:50322
2017-05-26 17:26:08,872 [myid:2] - INFO  [Thread-3:NIOServerCnxn@1007] - Closed socket connection for client /10.0.0.4:50322 (no session established for client)
2017-05-26 17:26:13,858 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.0.0.4:50342
2017-05-26 17:26:13,858 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@827] - Processing ruok command from /10.0.0.4:50342
2017-05-26 17:26:13,859 [myid:2] - INFO  [Thread-4:NIOServerCnxn@1007] - Closed socket connection for client /10.0.0.4:50342 (no session established for client)
2017-05-26 17:26:18,844 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.0.0.4:50362
2017-05-26 17:26:18,844 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@827] - Processing ruok command from /10.0.0.4:50362
2017-05-26 17:26:18,845 [myid:2] - INFO  [Thread-5:NIOServerCnxn@1007] - Closed socket connection for client /10.0.0.4:50362 (no session established for client)
2017-05-26 17:26:23,850 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.0.0.4:50392
2017-05-26 17:26:23,851 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@827] - Processing ruok command from /10.0.0.4:50392
2017-05-26 17:26:23,852 [myid:2] - INFO  [Thread-6:NIOServerCnxn@1007] - Closed socket connection for client /10.0.0.4:50392 (no session established for client)
2017-05-26 17:26:28,835 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.0.0.4:50412
2017-05-26 17:26:28,836 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@827] - Processing ruok command from /10.0.0.4:50412
2017-05-26 17:26:28,837 [myid:2] - INFO  [Thread-7:NIOServerCnxn@1007] - Closed socket connection for client /10.0.0.4:50412 (no session established for client)
2017-05-26 17:26:33,816 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.0.0.4:50434
2017-05-26 17:26:33,817 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@827] - Processing ruok command from /10.0.0.4:50434
2017-05-26 17:26:33,818 [myid:2] - INFO  [Thread-8:NIOServerCnxn@1007] - Closed socket connection for client /10.0.0.4:50434 (no session established for client)
2017-05-26 17:26:38,803 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.0.0.4:50454
2017-05-26 17:26:38,804 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@827] - Processing ruok command from /10.0.0.4:50454
2017-05-26 17:26:38,809 [myid:2] - INFO  [Thread-9:NIOServerCnxn@1007] - Closed socket connection for client /10.0.0.4:50454 (no session established for client)
2017-05-26 17:26:43,789 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.0.0.4:50474
2017-05-26 17:26:43,790 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@827] - Processing ruok command from /10.0.0.4:50474
2017-05-26 17:26:43,791 [myid:2] - INFO  [Thread-10:NIOServerCnxn@1007] - Closed socket connection for client /10.0.0.4:50474 (no session established for client)
2017-05-26 17:26:48,773 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.0.0.4:50504
2017-05-26 17:26:48,774 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@827] - Processing ruok command from /10.0.0.4:50504
2017-05-26 17:26:48,775 [myid:2] - INFO  [Thread-11:NIOServerCnxn@1007] - Closed socket connection for client /10.0.0.4:50504 (no session established for client)
2017-05-26 17:26:53,762 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.0.0.4:50524
2017-05-26 17:26:53,762 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@827] - Processing ruok command from /10.0.0.4:50524
2017-05-26 17:26:53,767 [myid:2] - INFO  [Thread-12:NIOServerCnxn@1007] - Closed socket connection for client /10.0.0.4:50524 (no session established for client)
2017-05-26 17:26:58,748 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.0.0.4:50548
2017-05-26 17:26:58,749 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@827] - Processing ruok command from /10.0.0.4:50548
2017-05-26 17:26:58,749 [myid:2] - INFO  [Thread-13:NIOServerCnxn@1007] - Closed socket connection for client /10.0.0.4:50548 (no session established for client)
2017-05-26 17:27:03,730 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.0.0.4:50588
2017-05-26 17:27:03,730 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@827] - Processing ruok command from /10.0.0.4:50588
2017-05-26 17:27:03,731 [myid:2] - INFO  [Thread-14:NIOServerCnxn@1007] - Closed socket connection for client /10.0.0.4:50588 (no session established for client)
2017-05-26 17:27:08,710 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.0.0.4:50610
2017-05-26 17:27:08,710 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@827] - Processing ruok command from /10.0.0.4:50610
2017-05-26 17:27:08,711 [myid:2] - INFO  [Thread-15:NIOServerCnxn@1007] - Closed socket connection for client /10.0.0.4:50610 (no session established for client)
2017-05-26 17:27:13,690 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.0.0.4:50640
2017-05-26 17:27:13,691 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@827] - Processing ruok command from /10.0.0.4:50640
2017-05-26 17:27:13,692 [myid:2] - INFO  [Thread-16:NIOServerCnxn@1007] - Closed socket connection for client /10.0.0.4:50640 (no session established for client)
2017-05-26 17:27:18,669 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.0.0.4:50660
2017-05-26 17:27:18,669 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@827] - Processing ruok command from /10.0.0.4:50660
2017-05-26 17:27:18,671 [myid:2] - INFO  [Thread-17:NIOServerCnxn@1007] - Closed socket connection for client /10.0.0.4:50660 (no session established for client)
2017-05-26 17:27:23,658 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.0.0.4:50680
2017-05-26 17:27:23,659 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@827] - Processing ruok command from /10.0.0.4:50680
2017-05-26 17:27:23,660 [myid:2] - INFO  [Thread-18:NIOServerCnxn@1007] - Closed socket connection for client /10.0.0.4:50680 (no session established for client)
2017-05-26 17:27:28,641 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.0.0.4:50702
2017-05-26 17:27:28,642 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@827] - Processing ruok command from /10.0.0.4:50702
2017-05-26 17:27:28,643 [myid:2] - INFO  [Thread-19:NIOServerCnxn@1007] - Closed socket connection for client /10.0.0.4:50702 (no session established for client)
2017-05-26 17:27:33,635 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.0.0.4:50722
2017-05-26 17:27:33,637 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@827] - Processing ruok command from /10.0.0.4:50722
2017-05-26 17:27:33,638 [myid:2] - INFO  [Thread-20:NIOServerCnxn@1007] - Closed socket connection for client /10.0.0.4:50722 (no session established for client)
2017-05-26 17:27:38,665 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.0.0.4:50752
2017-05-26 17:27:38,666 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@827] - Processing ruok command from /10.0.0.4:50752
2017-05-26 17:27:38,667 [myid:2] - INFO  [Thread-21:NIOServerCnxn@1007] - Closed socket connection for client /10.0.0.4:50752 (no session established for client)
2017-05-26 17:27:43,688 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.0.0.4:50772
2017-05-26 17:27:43,689 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@827] - Processing ruok command from /10.0.0.4:50772
2017-05-26 17:27:43,698 [myid:2] - INFO  [Thread-22:NIOServerCnxn@1007] - Closed socket connection for client /10.0.0.4:50772 (no session established for client)
2017-05-26 17:27:48,684 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.0.0.4:50792
2017-05-26 17:27:48,685 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@827] - Processing ruok command from /10.0.0.4:50792
2017-05-26 17:27:48,686 [myid:2] - INFO  [Thread-23:NIOServerCnxn@1007] - Closed socket connection for client /10.0.0.4:50792 (no session established for client)
2017-05-26 17:27:53,678 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.0.0.4:50812
2017-05-26 17:27:53,679 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@827] - Processing ruok command from /10.0.0.4:50812
2017-05-26 17:27:53,679 [myid:2] - INFO  [Thread-24:NIOServerCnxn@1007] - Closed socket connection for client /10.0.0.4:50812 (no session established for client)
2017-05-26 17:27:58,677 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.0.0.4:50832
2017-05-26 17:27:58,678 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@827] - Processing ruok command from /10.0.0.4:50832
2017-05-26 17:27:58,679 [myid:2] - INFO  [Thread-25:NIOServerCnxn@1007] - Closed socket connection for client /10.0.0.4:50832 (no session established for client)
2017-05-26 17:28:03,667 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.0.0.4:50862
2017-05-26 17:28:03,668 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@827] - Processing ruok command from /10.0.0.4:50862
2017-05-26 17:28:03,670 [myid:2] - INFO  [Thread-26:NIOServerCnxn@1007] - Closed socket connection for client /10.0.0.4:50862 (no session established for client)
2017-05-26 17:28:08,665 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.0.0.4:50884
2017-05-26 17:28:08,666 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@827] - Processing ruok command from /10.0.0.4:50884
2017-05-26 17:28:08,667 [myid:2] - INFO  [Thread-27:NIOServerCnxn@1007] - Closed socket connection for client /10.0.0.4:50884 (no session established for client)
